NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-06-13;Dona;Majors de 74;No;0;233;1;0;37;1;0
CATALUNYA;CATALUNYA;2020-06-13;Dona;Majors de 74;Si;1;79;0;0;43;0;3
CATALUNYA;CATALUNYA;2020-06-13;Dona;Menors de 15;No;1;47;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-13;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-13;Home;Entre 15 i 64;No;13;667;2;0;83;29;0
CATALUNYA;CATALUNYA;2020-06-13;Home;Entre 15 i 64;Si;0;27;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-13;Home;Entre 65 i 74;No;0;173;3;0;46;17;1
CATALUNYA;CATALUNYA;2020-06-13;Home;Entre 65 i 74;Si;0;8;1;0;5;1;0
CATALUNYA;CATALUNYA;2020-06-13;Home;Majors de 74;No;1;247;5;0;45;5;1
CATALUNYA;CATALUNYA;2020-06-13;Home;Majors de 74;Si;1;52;0;0;20;0;1
CATALUNYA;CATALUNYA;2020-06-13;Home;Menors de 15;No;0;64;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-13;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-12;Altres;N/A;--;2;84;1;0;17;5;0
CATALUNYA;CATALUNYA;2020-06-12;Dona;Entre 15 i 64;No;43;2895;3;0;34;10;0
CATALUNYA;CATALUNYA;2020-06-12;Dona;Entre 15 i 64;Si;0;22;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-12;Dona;Entre 65 i 74;No;6;510;3;0;17;5;0
CATALUNYA;CATALUNYA;2020-06-12;Dona;Entre 65 i 74;Si;0;33;0;0;5;2;0
CATALUNYA;CATALUNYA;2020-06-12;Dona;Majors de 74;No;2;650;2;1;37;1;2
CATALUNYA;CATALUNYA;2020-06-12;Dona;Majors de 74;Si;16;510;3;0;45;0;1
CATALUNYA;CATALUNYA;2020-06-12;Dona;Menors de 15;No;2;189;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-12;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Entre 15 i 64;No;32;2185;5;1;85;32;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Entre 15 i 64;Si;0;35;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Entre 65 i 74;No;3;554;4;1;45;18;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Entre 65 i 74;Si;0;24;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Majors de 74;No;1;594;6;0;46;5;1
CATALUNYA;CATALUNYA;2020-06-12;Home;Majors de 74;Si;2;158;2;0;19;0;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Menors de 15;No;1;250;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-12;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-11;Altres;N/A;--;1;66;0;0;21;6;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Entre 15 i 64;No;33;2297;3;0;34;9;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Entre 15 i 64;Si;0;18;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Entre 65 i 74;No;1;403;1;0;19;6;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Entre 65 i 74;Si;0;24;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Majors de 74;No;2;517;1;0;41;2;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Majors de 74;Si;1;282;2;0;56;0;4
CATALUNYA;CATALUNYA;2020-06-11;Dona;Menors de 15;No;1;135;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-11;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-11;Home;Entre 15 i 64;No;22;1494;3;4;88;32;0
CATALUNYA;CATALUNYA;2020-06-11;Home;Entre 15 i 64;Si;0;26;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-11;Home;Entre 65 i 74;No;2;392;4;0;51;19;1
CATALUNYA;CATALUNYA;2020-06-11;Home;Entre 65 i 74;Si;0;21;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-06-11;Home;Majors de 74;No;4;527;2;2;47;6;1
CATALUNYA;CATALUNYA;2020-06-11;Home;Majors de 74;Si;1;113;1;0;22;0;1
CATALUNYA;CATALUNYA;2020-06-11;Home;Menors de 15;No;3;149;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-11;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-10;Altres;N/A;--;2;49;2;0;22;7;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Entre 15 i 64;No;61;2718;2;0;40;10;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Entre 15 i 64;Si;1;30;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Entre 65 i 74;No;1;347;0;0;26;10;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Entre 65 i 74;Si;0;27;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Majors de 74;No;2;479;5;2;48;4;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Majors de 74;Si;8;399;3;0;58;0;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Menors de 15;No;2;159;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-10;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-10;Home;Entre 15 i 64;No;30;1751;7;1;96;30;0
CATALUNYA;CATALUNYA;2020-06-10;Home;Entre 15 i 64;Si;1;29;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-06-10;Home;Entre 65 i 74;No;3;392;0;0;52;21;0
CATALUNYA;CATALUNYA;2020-06-10;Home;Entre 65 i 74;Si;1;27;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-10;Home;Majors de 74;No;4;473;4;0;56;5;4
CATALUNYA;CATALUNYA;2020-06-10;Home;Majors de 74;Si;2;126;2;1;18;1;2
CATALUNYA;CATALUNYA;2020-06-10;Home;Menors de 15;No;2;209;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-10;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-09;Altres;N/A;--;1;54;1;0;19;6;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Entre 15 i 64;No;36;2487;4;2;41;9;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Entre 15 i 64;Si;0;34;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Entre 65 i 74;No;1;416;0;0;23;9;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Entre 65 i 74;Si;0;43;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Majors de 74;No;2;584;6;0;46;1;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Majors de 74;Si;10;549;4;0;57;0;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Menors de 15;No;1;162;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-09;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-09;Home;Entre 15 i 64;No;40;1781;7;1;99;36;1
CATALUNYA;CATALUNYA;2020-06-09;Home;Entre 15 i 64;Si;0;52;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-09;Home;Entre 65 i 74;No;2;489;1;0;53;20;0
CATALUNYA;CATALUNYA;2020-06-09;Home;Entre 65 i 74;Si;0;30;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-09;Home;Majors de 74;No;2;582;4;0;60;5;2
CATALUNYA;CATALUNYA;2020-06-09;Home;Majors de 74;Si;0;124;3;0;19;0;0
CATALUNYA;CATALUNYA;2020-06-09;Home;Menors de 15;No;0;207;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-09;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-08;Altres;N/A;--;0;80;1;0;18;7;0
CATALUNYA;CATALUNYA;2020-06-08;Dona;Entre 15 i 64;No;32;1932;7;0;41;10;0
CATALUNYA;CATALUNYA;2020-06-08;Dona;Entre 15 i 64;Si;1;31;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-08;Dona;Entre 65 i 74;No;1;372;1;0;28;10;2
CATALUNYA;CATALUNYA;2020-06-08;Dona;Entre 65 i 74;Si;3;32;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-08;Dona;Majors de 74;No;6;536;4;1;49;2;4
CATALUNYA;CATALUNYA;2020-06-08;Dona;Majors de 74;Si;12;295;5;0;55;0;1
CATALUNYA;CATALUNYA;2020-06-08;Dona;Menors de 15;No;5;123;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-08;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-08;Home;Entre 15 i 64;No;38;1482;2;1;108;39;0
CATALUNYA;CATALUNYA;2020-06-08;Home;Entre 15 i 64;Si;2;60;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-08;Home;Entre 65 i 74;No;3;405;6;2;57;22;2
CATALUNYA;CATALUNYA;2020-06-08;Home;Entre 65 i 74;Si;1;25;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-08;Home;Majors de 74;No;2;474;4;1;59;6;3
CATALUNYA;CATALUNYA;2020-06-08;Home;Majors de 74;Si;3;97;3;0;19;0;3
CATALUNYA;CATALUNYA;2020-06-08;Home;Menors de 15;No;5;170;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-08;Home;Menors de 15;Si;0;4;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-07;Altres;N/A;--;1;11;1;0;18;7;0
CATALUNYA;CATALUNYA;2020-06-07;Dona;Entre 15 i 64;No;11;628;8;0;44;12;1
CATALUNYA;CATALUNYA;2020-06-07;Dona;Entre 15 i 64;Si;0;8;0;0;1;0;1
CATALUNYA;CATALUNYA;2020-06-07;Dona;Entre 65 i 74;No;2;111;0;0;31;11;0
CATALUNYA;CATALUNYA;2020-06-07;Dona;Entre 65 i 74;Si;1;6;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-07;Dona;Majors de 74;No;5;207;4;1;52;2;3
CATALUNYA;CATALUNYA;2020-06-07;Dona;Majors de 74;Si;6;92;2;0;57;0;2
CATALUNYA;CATALUNYA;2020-06-07;Dona;Menors de 15;No;0;43;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-07;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Entre 15 i 64;No;12;497;1;1;117;47;2
CATALUNYA;CATALUNYA;2020-06-07;Home;Entre 15 i 64;Si;0;29;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Entre 65 i 74;No;1;129;3;2;60;24;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Entre 65 i 74;Si;0;17;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Majors de 74;No;2;188;2;0;61;7;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Majors de 74;Si;2;39;0;0;18;0;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Menors de 15;No;0;67;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-07;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-06;Altres;N/A;--;1;22;0;0;19;7;0
CATALUNYA;CATALUNYA;2020-06-06;Dona;Entre 15 i 64;No;20;1255;2;2;39;13;0
CATALUNYA;CATALUNYA;2020-06-06;Dona;Entre 15 i 64;Si;1;19;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-06;Dona;Entre 65 i 74;No;1;178;2;1;31;11;0
CATALUNYA;CATALUNYA;2020-06-06;Dona;Entre 65 i 74;Si;1;10;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-06;Dona;Majors de 74;No;8;322;3;0;48;1;3
CATALUNYA;CATALUNYA;2020-06-06;Dona;Majors de 74;Si;2;178;2;0;58;0;4
CATALUNYA;CATALUNYA;2020-06-06;Dona;Menors de 15;No;1;64;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-06;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-06;Home;Entre 15 i 64;No;18;961;5;1;117;44;0
CATALUNYA;CATALUNYA;2020-06-06;Home;Entre 15 i 64;Si;0;36;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-06;Home;Entre 65 i 74;No;2;230;2;1;61;23;0
CATALUNYA;CATALUNYA;2020-06-06;Home;Entre 65 i 74;Si;0;15;0;0;6;0;1
CATALUNYA;CATALUNYA;2020-06-06;Home;Majors de 74;No;1;296;6;1;66;7;1
CATALUNYA;CATALUNYA;2020-06-06;Home;Majors de 74;Si;0;60;0;0;18;0;1
CATALUNYA;CATALUNYA;2020-06-06;Home;Menors de 15;No;0;89;8;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-06;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-05;Altres;N/A;--;1;116;2;0;20;9;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Entre 15 i 64;No;64;3596;6;0;37;12;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Entre 15 i 64;Si;1;63;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Entre 65 i 74;No;5;513;1;0;31;10;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Entre 65 i 74;Si;0;33;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Majors de 74;No;11;673;6;0;48;1;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Majors de 74;Si;10;576;7;0;57;0;4
CATALUNYA;CATALUNYA;2020-06-05;Dona;Menors de 15;No;3;194;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-05;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-05;Home;Entre 15 i 64;No;72;2518;16;0;116;44;1
CATALUNYA;CATALUNYA;2020-06-05;Home;Entre 15 i 64;Si;2;86;2;0;4;0;0
CATALUNYA;CATALUNYA;2020-06-05;Home;Entre 65 i 74;No;1;562;1;0;58;21;1
CATALUNYA;CATALUNYA;2020-06-05;Home;Entre 65 i 74;Si;0;41;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-06-05;Home;Majors de 74;No;3;572;9;1;63;6;1
CATALUNYA;CATALUNYA;2020-06-05;Home;Majors de 74;Si;3;165;1;0;17;0;1
CATALUNYA;CATALUNYA;2020-06-05;Home;Menors de 15;No;4;254;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-05;Home;Menors de 15;Si;0;4;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-04;Altres;N/A;--;1;110;3;1;22;10;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Entre 15 i 64;No;55;2803;2;2;47;15;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Entre 15 i 64;Si;2;50;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Entre 65 i 74;No;6;378;2;0;34;10;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Entre 65 i 74;Si;0;34;0;0;6;1;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Majors de 74;No;1;547;2;1;55;1;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Majors de 74;Si;14;446;0;0;65;0;4
CATALUNYA;CATALUNYA;2020-06-04;Dona;Menors de 15;No;1;164;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-04;Dona;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-04;Home;Entre 15 i 64;No;41;1893;7;2;121;44;0
CATALUNYA;CATALUNYA;2020-06-04;Home;Entre 15 i 64;Si;0;91;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-06-04;Home;Entre 65 i 74;No;5;387;2;0;69;23;1
CATALUNYA;CATALUNYA;2020-06-04;Home;Entre 65 i 74;Si;1;36;1;0;5;0;0
CATALUNYA;CATALUNYA;2020-06-04;Home;Majors de 74;No;2;508;3;2;56;5;2
CATALUNYA;CATALUNYA;2020-06-04;Home;Majors de 74;Si;5;133;2;0;17;0;2
CATALUNYA;CATALUNYA;2020-06-04;Home;Menors de 15;No;3;213;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-06-04;Home;Menors de 15;Si;0;5;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-03;Altres;N/A;--;1;60;2;0;21;10;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Entre 15 i 64;No;55;2765;10;1;49;14;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Entre 15 i 64;Si;0;41;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Entre 65 i 74;No;6;432;2;0;39;10;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Entre 65 i 74;Si;1;39;0;0;6;1;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Majors de 74;No;2;588;5;0;56;2;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Majors de 74;Si;4;355;5;0;77;0;11
CATALUNYA;CATALUNYA;2020-06-03;Dona;Menors de 15;No;5;163;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-03;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-03;Home;Entre 15 i 64;No;35;2091;4;0;127;47;1
CATALUNYA;CATALUNYA;2020-06-03;Home;Entre 15 i 64;Si;0;47;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-06-03;Home;Entre 65 i 74;No;5;519;4;0;75;27;2
CATALUNYA;CATALUNYA;2020-06-03;Home;Entre 65 i 74;Si;0;37;0;0;8;1;1
CATALUNYA;CATALUNYA;2020-06-03;Home;Majors de 74;No;6;528;4;0;65;7;1
CATALUNYA;CATALUNYA;2020-06-03;Home;Majors de 74;Si;2;131;0;0;24;0;1
CATALUNYA;CATALUNYA;2020-06-03;Home;Menors de 15;No;2;213;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-03;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-02;Altres;N/A;--;2;68;0;1;23;10;0
CATALUNYA;CATALUNYA;2020-06-02;Dona;Entre 15 i 64;No;34;2274;3;1;53;14;0
CATALUNYA;CATALUNYA;2020-06-02;Dona;Entre 15 i 64;Si;3;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-02;Dona;Entre 65 i 74;No;4;372;3;0;40;11;0
CATALUNYA;CATALUNYA;2020-06-02;Dona;Entre 65 i 74;Si;2;26;0;0;8;2;0
CATALUNYA;CATALUNYA;2020-06-02;Dona;Majors de 74;No;6;508;6;0;53;2;1
CATALUNYA;CATALUNYA;2020-06-02;Dona;Majors de 74;Si;12;416;8;0;85;1;4
CATALUNYA;CATALUNYA;2020-06-02;Dona;Menors de 15;No;3;126;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-02;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-02;Home;Entre 15 i 64;No;34;1708;5;1;133;52;0
CATALUNYA;CATALUNYA;2020-06-02;Home;Entre 15 i 64;Si;1;36;0;0;9;0;0
CATALUNYA;CATALUNYA;2020-06-02;Home;Entre 65 i 74;No;6;466;4;1;85;32;1
CATALUNYA;CATALUNYA;2020-06-02;Home;Entre 65 i 74;Si;0;33;0;0;11;1;0
CATALUNYA;CATALUNYA;2020-06-02;Home;Majors de 74;No;8;542;12;0;65;8;1
CATALUNYA;CATALUNYA;2020-06-02;Home;Majors de 74;Si;0;113;0;0;30;0;3
CATALUNYA;CATALUNYA;2020-06-02;Home;Menors de 15;No;3;168;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-02;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-01;Altres;N/A;--;1;39;2;1;24;9;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Entre 15 i 64;No;23;1360;4;0;59;15;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Entre 15 i 64;Si;0;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Entre 65 i 74;No;2;213;2;0;47;10;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Entre 65 i 74;Si;0;17;0;0;8;1;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Majors de 74;No;4;286;6;1;57;4;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Majors de 74;Si;6;194;2;0;89;1;3
CATALUNYA;CATALUNYA;2020-06-01;Dona;Menors de 15;No;3;60;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-06-01;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-06-01;Home;Entre 15 i 64;No;35;1036;10;0;133;53;0
CATALUNYA;CATALUNYA;2020-06-01;Home;Entre 15 i 64;Si;0;40;0;0;10;0;0
CATALUNYA;CATALUNYA;2020-06-01;Home;Entre 65 i 74;No;1;239;1;1;90;33;2
CATALUNYA;CATALUNYA;2020-06-01;Home;Entre 65 i 74;Si;0;21;0;0;14;1;1
CATALUNYA;CATALUNYA;2020-06-01;Home;Majors de 74;No;1;285;2;0;74;10;1
CATALUNYA;CATALUNYA;2020-06-01;Home;Majors de 74;Si;1;83;1;0;34;0;2
CATALUNYA;CATALUNYA;2020-06-01;Home;Menors de 15;No;2;104;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-06-01;Home;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-31;Altres;N/A;--;0;22;1;1;23;8;0
CATALUNYA;CATALUNYA;2020-05-31;Dona;Entre 15 i 64;No;20;1075;4;0;56;14;0
CATALUNYA;CATALUNYA;2020-05-31;Dona;Entre 15 i 64;Si;0;41;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-31;Dona;Entre 65 i 74;No;0;115;2;1;38;10;0
CATALUNYA;CATALUNYA;2020-05-31;Dona;Entre 65 i 74;Si;0;13;0;0;8;1;0
CATALUNYA;CATALUNYA;2020-05-31;Dona;Majors de 74;No;2;182;2;0;51;2;4
CATALUNYA;CATALUNYA;2020-05-31;Dona;Majors de 74;Si;1;137;2;1;84;1;8
CATALUNYA;CATALUNYA;2020-05-31;Dona;Menors de 15;No;0;55;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-05-31;Dona;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-31;Home;Entre 15 i 64;No;17;922;4;2;132;53;1
CATALUNYA;CATALUNYA;2020-05-31;Home;Entre 15 i 64;Si;1;137;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-05-31;Home;Entre 65 i 74;No;1;146;3;0;93;33;0
CATALUNYA;CATALUNYA;2020-05-31;Home;Entre 65 i 74;Si;1;22;1;0;15;1;1
CATALUNYA;CATALUNYA;2020-05-31;Home;Majors de 74;No;3;204;7;0;76;10;1
CATALUNYA;CATALUNYA;2020-05-31;Home;Majors de 74;Si;0;51;1;0;30;0;3
CATALUNYA;CATALUNYA;2020-05-31;Home;Menors de 15;No;2;71;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-31;Home;Menors de 15;Si;0;6;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-30;Altres;N/A;--;1;86;2;0;24;8;0
CATALUNYA;CATALUNYA;2020-05-30;Dona;Entre 15 i 64;No;38;1963;7;1;58;14;1
CATALUNYA;CATALUNYA;2020-05-30;Dona;Entre 15 i 64;Si;0;50;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-30;Dona;Entre 65 i 74;No;6;202;0;0;38;10;0
CATALUNYA;CATALUNYA;2020-05-30;Dona;Entre 65 i 74;Si;1;23;0;0;8;1;0
CATALUNYA;CATALUNYA;2020-05-30;Dona;Majors de 74;No;3;310;3;0;48;2;0
CATALUNYA;CATALUNYA;2020-05-30;Dona;Majors de 74;Si;14;391;3;0;83;0;5
CATALUNYA;CATALUNYA;2020-05-30;Dona;Menors de 15;No;1;69;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-30;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-30;Home;Entre 15 i 64;No;28;1573;6;1;134;52;2
CATALUNYA;CATALUNYA;2020-05-30;Home;Entre 15 i 64;Si;0;122;0;0;7;0;0
CATALUNYA;CATALUNYA;2020-05-30;Home;Entre 65 i 74;No;1;229;1;2;92;32;0
CATALUNYA;CATALUNYA;2020-05-30;Home;Entre 65 i 74;Si;0;32;0;0;15;1;0
CATALUNYA;CATALUNYA;2020-05-30;Home;Majors de 74;No;6;271;3;0;76;9;0
CATALUNYA;CATALUNYA;2020-05-30;Home;Majors de 74;Si;4;141;1;0;32;0;3
CATALUNYA;CATALUNYA;2020-05-30;Home;Menors de 15;No;1;104;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-30;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-29;Altres;N/A;--;4;110;0;0;24;8;0
CATALUNYA;CATALUNYA;2020-05-29;Dona;Entre 15 i 64;No;65;3682;3;0;55;13;1
CATALUNYA;CATALUNYA;2020-05-29;Dona;Entre 15 i 64;Si;3;66;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-29;Dona;Entre 65 i 74;No;8;420;2;0;40;10;1
CATALUNYA;CATALUNYA;2020-05-29;Dona;Entre 65 i 74;Si;2;63;1;0;9;1;1
CATALUNYA;CATALUNYA;2020-05-29;Dona;Majors de 74;No;8;624;6;0;48;3;2
CATALUNYA;CATALUNYA;2020-05-29;Dona;Majors de 74;Si;25;692;2;0;86;0;7
CATALUNYA;CATALUNYA;2020-05-29;Dona;Menors de 15;No;6;257;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-29;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-29;Home;Entre 15 i 64;No;47;2784;10;3;136;52;2
CATALUNYA;CATALUNYA;2020-05-29;Home;Entre 15 i 64;Si;1;85;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-05-29;Home;Entre 65 i 74;No;5;457;6;0;93;31;0
CATALUNYA;CATALUNYA;2020-05-29;Home;Entre 65 i 74;Si;1;48;3;0;15;1;0
CATALUNYA;CATALUNYA;2020-05-29;Home;Majors de 74;No;5;545;5;1;76;10;3
CATALUNYA;CATALUNYA;2020-05-29;Home;Majors de 74;Si;4;192;2;0;33;0;2
CATALUNYA;CATALUNYA;2020-05-29;Home;Menors de 15;No;7;285;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-29;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-28;Altres;N/A;--;6;184;1;0;27;8;0
CATALUNYA;CATALUNYA;2020-05-28;Dona;Entre 15 i 64;No;61;3181;3;1;60;14;1
CATALUNYA;CATALUNYA;2020-05-28;Dona;Entre 15 i 64;Si;0;55;0;0;0;0;0
